78;0;2617.00;12.65;406.00;0.00;2.28
79;0;3556.00;12.65;451.00;0.00;1.04
80;0;1834.00;11.70;1437.00;0.00;0.52
81;0;2487.00;18.67;1192.00;0.00;0.88
82;0;806.00;17.70;847.00;0.00;0.40
83;0;1712.00;9.95;1841.00;0.00;1.24
84;0;659.00;11.17;1420.00;0.00;0.52
85;0;2334.00;12.82;165.00;0.00;1.28
86;0;1536.00;10.57;1834.00;0.00;1.16
87;0;1688.00;12.87;1382.00;0.00;0.40
88;0;2241.00;14.57;620.00;0.00;1.00
89;0;3289.00;11.05;571.00;0.00;1.60
90;0;814.00;10.85;1249.00;0.00;0.52
91;0;364.00;11.47;1588.00;0.00;0.40
92;0;1321.00;16.62;393.00;0.00;0.40
93;0;403.00;10.15;1338.00;0.00;0.48
94;0;4139.00;14.80;1182.00;0.00;0.64
95;0;3931.00;12.20;990.00;0.00;0.76
96;0;1596.00;12.60;324.00;0.00;0.48
97;0;1885.00;10.95;855.00;0.00;0.56
98;0;3287.00;11.87;413.00;0.00;1.08
99;0;4221.00;12.25;1353.00;0.00;0.80
100;0;1614.00;10.95;1417.00;0.00;0.48
101;0;513.00;19.02;1364.00;0.00;0.52
102;0;1366.00;16.22;847.00;0.00;0.44
103;0;623.00;12.92;1417.00;0.00;0.48
104;0;4185.00;12.00;1454.00;0.00;0.84
105;0;2353.00;11.45;619.00;0.00;0.84
106;0;1649.00;11.70;1825.00;0.00;1.20
107;0;3570.00;12.02;553.00;0.00;1.48
108;0;2431.00;11.32;351.00;0.00;1.36
109;0;1758.00;10.32;1833.00;0.00;1.04
110;0;1950.00;13.15;684.00;0.00;0.44
111;0;3389.00;11.07;1335.00;0.00;1.64
112;0;4599.00;9.72;1824.00;0.00;0.68
113;0;3139.00;9.50;1427.00;0.00;1.44
114;0;2597.00;13.97;1104.00;0.00;2.16
115;0;2747.00;11.70;574.00;0.00;2.24
116;0;467.00;9.50;1368.00;0.00;0.44
117;0;1334.00;12.25;16.00;0.00;0.60
118;0;2225.00;11.02;486.00;0.00;0.84
119;0;1962.00;15.55;504.00;0.00;0.48
120;0;4595.00;12.55;1312.00;0.00;0.52
121;0;1677.00;12.12;965.00;0.00;0.40
122;0;3202.00;15.62;1822.00;0.00;0.72
123;0;1736.00;19.55;1651.00;0.00;0.64
124;0;3724.00;12.82;1386.00;0.00;0.68
125;0;1557.00;11.25;2008.00;0.00;1.52
126;0;1830.00;12.20;1629.00;0.00;0.88
127;0;3923.00;12.87;1139.00;0.00;0.60
128;0;3041.00;14.80;370.00;0.00;1.68
129;0;2890.00;10.70;1023.00;0.00;1.80
130;0;1196.00;11.50;1190.00;0.00;0.48
131;0;2370.00;19.80;1099.00;0.00;0.92
132;0;3598.00;13.35;1222.00;0.00;1.52
133;0;861.00;14.47;1509.00;0.00;0.44
134;0;354.00;10.80;1336.00;0.00;0.44
135;0;2969.00;11.80;1163.00;0.00;1.80
136;0;4060.00;11.60;791.00;0.00;0.76
137;0;2136.00;12.20;1736.00;0.00;0.88
138;0;3855.00;12.27;1775.00;0.00;0.80
139;0;3589.00;12.02;924.00;0.00;1.12
140;0;3260.00;9.50;1537.00;0.00;1.24
141;0;1234.00;12.07;823.00;0.00;0.40
142;0;3462.00;13.20;373.00;0.00;0.72
143;0;4126.00;11.02;1334.00;0.00;0.96
144;0;2307.00;15.02;1012.00;0.00;1.00
145;0;2910.00;13.10;44.00;0.00;2.00
146;0;1888.00;21.30;1193.00;0.00;0.56
147;0;1738.00;14.45;470.00;0.00;0.44
148;0;3037.00;14.82;115.00;0.00;1.64
149;0;604.00;9.70;1586.00;0.00;0.52
150;0;2428.00;12.20;819.00;0.00;2.16
151;0;1982.00;10.40;1501.00;0.00;0.84
152;0;2361.00;11.72;337.00;0.00;1.52
153;0;2015.00;14.52;751.00;0.00;0.36
154;0;2231.00;13.45;1737.00;0.00;0.76
155;0;3295.00;14.10;211.00;0.00;1.04
156;0;2717.00;11.62;1536.00;0.00;0.76
157;0;4169.00;10.65;963.00;0.00;1.28
158;0;483.00;10.75;1471.00;0.00;0.52
159;0;2087.00;11.05;1779.00;0.00;0.76
160;0;1821.00;10.37;1881.00;0.00;1.68
161;0;1919.00;13.32;40.00;0.00;1.44
162;0;1174.00;12.22;698.00;0.00;0.36
163;0;1522.00;14.50;524.00;0.00;0.40
164;0;1688.00;9.87;860.00;0.00;0.40
165;0;2248.00;19.65;764.00;0.00;0.96
166;0;1763.00;9.50;288.00;0.00;0.68
167;0;2106.00;10.90;504.00;0.00;0.68
168;0;2812.00;10.37;744.00;0.00;1.92
169;0;3042.00;9.75;987.00;0.00;1.72
170;0;3571.00;11.80;740.00;0.00;1.32
171;0;2130.00;12.15;1463.00;0.00;0.72
172;0;2320.00;14.20;258.00;0.00;1.12
173;0;1789.00;11.07;653.00;0.00;0.36
174;0;3430.00;11.60;1044.00;0.00;1.96
175;0;719.00;15.25;1641.00;0.00;0.52
176;0;2963.00;11.05;1423.00;0.00;1.16
177;0;1031.00;17.15;104.00;0.00;0.48
178;0;2639.00;13.02;305.00;0.00;2.20
179;0;1780.00;13.30;1397.00;0.00;0.56
180;0;2737.00;10.65;959.00;0.00;2.00
181;0;2160.00;15.27;378.00;0.00;1.20
182;0;2602.00;9.92;1453.00;0.00;1.48
183;0;1233.00;12.50;1614.00;0.00;0.44
184;0;1861.00;12.90;1559.00;0.00;0.88
185;0;1923.00;16.40;418.00;0.00;0.36
186;0;3233.00;10.32;1085.00;0.00;1.68
187;0;1780.00;12.15;211.00;0.00;1.08
188;0;2526.00;12.42;1046.00;0.00;1.84
189;0;3399.00;11.30;294.00;0.00;0.84
190;0;1866.00;13.05;1319.00;0.00;0.48
191;0;3538.00;11.22;796.00;0.00;1.36
192;0;825.00;13.10;1302.00;0.00;0.44
193;0;2291.00;20.50;863.00;0.00;1.00
194;0;757.00;11.87;1480.00;0.00;0.44
195;0;2961.00;10.00;955.00;0.00;2.04
196;0;4321.00;13.00;1177.00;0.00;0.84
197;0;1917.00;11.37;870.00;0.00;0.44
198;0;3489.00;12.10;521.00;0.00;1.52
199;0;4145.00;10.82;552.00;0.00;0.72
200;0;869.00;12.60;1451.00;0.00;0.32
201;0;835.00;11.70;1814.00;0.00;0.60
202;0;3145.00;14.07;463.00;0.00;1.72
203;0;2410.00;15.50;984.00;0.00;0.84
204;0;3357.00;10.12;1580.00;0.00;0.72
205;0;1223.00;11.80;1452.00;0.00;0.56
206;0;2589.00;11.85;1535.00;0.00;0.96
207;0;1307.00;11.72;781.00;0.00;0.44
208;0;3114.00;14.52;1889.00;0.00;0.48
209;0;4518.00;10.40;1778.00;0.00;0.52
210;0;973.00;13.75;828.00;0.00;0.36
211;0;3706.00;11.10;628.00;0.00;1.36
212;0;2730.00;13.60;455.00;0.00;2.08
213;0;1347.00;15.30;1468.00;0.00;0.48
214;0;1483.00;11.52;911.00;0.00;0.44
215;0;2095.00;15.45;299.00;0.00;1.16
216;0;855.00;15.60;852.00;0.00;0.44
217;0;1756.00;11.90;1969.00;0.00;1.60
218;0;1322.00;12.00;1015.00;0.00;0.40
219;0;1966.00;10.55;1038.00;0.00;0.68
220;0;4519.00;13.92;978.00;0.00;0.56
221;0;1317.00;13.50;588.00;0.00;0.44
222;0;1820.00;11.25;1761.00;0.00;0.80
223;0;1085.00;15.85;138.00;0.00;0.44
224;0;1259.00;14.17;1060.00;0.00;0.44
225;0;890.00;15.67;1414.00;0.00;0.60
226;0;2536.00;22.90;1943.00;0.00;1.20
227;0;1565.00;11.10;1411.00;0.00;0.40
228;0;3429.00;14.77;165.00;0.00;0.44
229;0;3283.00;11.15;481.00;0.00;1.28
230;0;2186.00;13.00;135.00;0.00;1.40
231;0;3128.00;16.20;67.00;0.00;1.32
232;0;841.00;13.65;1203.00;0.00;0.56
233;0;1120.00;22.25;917.00;0.00;0.68
234;0;2246.00;12.40;1697.00;0.00;0.52
235;0;1691.00;11.25;45.00;0.00;1.28
236;0;1859.00;12.15;1267.00;0.00;0.48
237;0;2092.00;11.70;1269.00;0.00;0.68
238;0;3674.00;11.80;523.00;0.00;1.44
239;0;1978.00;10.55;620.00;0.00;0.40
240;0;1459.00;12.57;1990.00;0.00;1.76
241;0;2045.00;14.67;110.00;0.00;1.28
242;0;331.00;13.92;1414.00;0.00;0.48
243;0;2535.00;11.60;969.00;0.00;1.84
244;0;2137.00;14.62;447.00;0.00;1.04
245;0;1366.00;16.10;309.00;0.00;0.48
246;0;2588.00;12.90;1775.00;0.00;1.24
247;0;2392.00;10.25;165.00;0.00;1.36
248;0;2720.00;9.65;52.00;0.00;2.32
249;0;2009.00;12.35;843.00;0.00;0.56
250;0;3872.00;12.97;969.00;0.00;0.72
251;0;3741.00;15.40;450.00;0.00;0.80
252;0;2126.00;13.17;995.00;0.00;1.12
253;0;811.00;11.40;1724.00;0.00;0.52
254;0;1884.00;11.77;922.00;0.00;0.48
255;0;1416.00;13.95;1174.00;0.00;0.56
256;0;2017.00;11.57;1376.00;0.00;0.48
257;0;3838.00;10.42;566.00;0.00;0.92
258;0;1567.00;12.35;1234.00;0.00;0.64
259;0;3913.00;9.97;1766.00;0.00;0.60
260;0;3474.00;9.50;808.00;0.00;1.68
261;0;2808.00;10.42;648.00;0.00;1.88
262;0;3095.00;10.30;581.00;0.00;1.68
263;0;1475.00;11.10;1895.00;0.00;1.16
264;0;4372.00;13.10;1057.00;0.00;0.52
265;0;1895.00;11.90;831.00;0.00;0.56
266;0;3973.00;12.07;1156.00;0.00;0.76
267;0;1735.00;21.57;589.00;0.00;0.52
268;0;3886.00;11.77;666.00;0.00;0.84
269;0;2089.00;11.10;1098.00;0.00;0.72
270;0;727.00;11.05;1759.00;0.00;0.52
271;0;2780.00;9.50;1385.00;0.00;0.92
272;0;3312.00;9.75;948.00;0.00;1.64
273;0;3720.00;13.20;1574.00;0.00;0.64
274;0;3830.00;11.77;1751.00;0.00;0.84
275;0;1454.00;14.82;136.00;0.00;0.52
276;0;1221.00;9.85;206.00;0.00;0.52
277;0;926.00;11.42;1734.00;0.00;0.64
278;0;2694.00;9.95;1472.00;0.00;0.72
279;0;1207.00;15.77;1570.00;0.00;0.48
280;0;3291.00;13.80;256.00;0.00;0.88
281;0;4009.00;11.32;854.00;0.00;0.84
282;0;1625.00;15.00;276.00;0.00;0.80
283;0;3740.00;14.62;379.00;0.00;0.72
284;0;4185.00;11.50;1968.00;0.00;0.80
285;0;1495.00;11.67;2030.00;0.00;0.88
286;0;1244.00;11.60;1930.00;0.00;1.64
287;0;1988.00;16.70;572.00;0.00;0.48
288;0;1432.00;15.10;1650.00;0.00;0.28
289;0;4519.00;10.90;1823.00;0.00;0.44
290;0;2260.00;11.75;1163.00;0.00;0.72
291;0;2074.00;12.50;774.00;0.00;0.68
292;0;1079.00;14.20;1069.00;0.00;0.48
293;0;4078.00;10.70;887.00;0.00;1.56
294;0;1877.00;10.47;1933.00;0.00;1.64
295;0;2462.00;11.70;1609.00;0.00;1.68
296;0;1417.00;10.87;860.00;0.00;0.40
297;0;1702.00;12.85;1456.00;0.00;0.44
298;0;3407.00;9.85;665.00;0.00;1.60
299;0;1548.00;16.47;896.00;0.00;0.48
300;0;2246.00;11.00;715.00;0.00;1.00
301;0;1753.00;18.47;933.00;0.00;0.32
302;0;1660.00;16.50;162.00;0.00;1.20
303;0;2736.00;12.52;675.00;0.00;2.16
304;0;1499.00;12.02;1361.00;0.00;0.32
305;0;1268.00;17.45;348.00;0.00;0.40
306;0;925.00;11.57;1768.00;0.00;0.72
307;0;2463.00;12.70;881.00;0.00;1.64
308;0;1760.00;20.20;588.00;0.00;0.36
309;0;3818.00;12.05;1626.00;0.00;0.80
310;0;1332.00;19.45;816.00;0.00;0.36
311;0;685.00;13.32;1290.00;0.00;0.48
312;0;3554.00;11.85;964.00;0.00;1.56
313;0;1590.00;14.20;166.00;0.00;0.92
314;0;1416.00;12.35;742.00;0.00;0.56
315;0;2675.00;10.05;147.00;0.00;2.00
316;0;1758.00;13.75;1325.00;0.00;0.52
317;0;2717.00;9.70;1242.00;0.00;1.80
318;0;2863.00;11.35;583.00;0.00;2.24
319;0;2181.00;13.55;1610.00;0.00;0.88
320;0;1022.00;13.40;31.00;0.00;0.56
321;0;2872.00;11.52;143.00;0.00;2.32
322;0;2422.00;11.60;1107.00;0.00;1.12
323;0;1648.00;10.05;863.00;0.00;0.44
324;0;3231.00;9.50;1443.00;0.00;1.80
325;0;2051.00;14.52;422.00;0.00;0.88
326;0;1729.00;10.50;205.00;0.00;1.08
327;0;1458.00;13.05;611.00;0.00;0.40
328;0;4537.00;14.47;1016.00;0.00;0.96
329;0;2650.00;12.55;20.00;0.00;1.12
330;0;1564.00;19.17;580.00;0.00;0.36
331;0;3018.00;11.52;1274.00;0.00;1.08
332;0;3172.00;10.52;794.00;0.00;1.92
333;0;1585.00;10.47;1799.00;0.00;0.64
334;0;1185.00;17.42;312.00;0.00;0.44
335;0;3721.00;13.57;489.00;0.00;1.20
336;0;1982.00;12.37;1395.00;0.00;0.56
337;0;4671.00;12.50;1541.00;0.00;0.64
338;0;4113.00;11.35;1026.00;0.00;1.44
339;0;3479.00;11.32;948.00;0.00;2.00
340;0;3364.00;9.65;756.00;0.00;2.08
341;0;3612.00;10.25;492.00;0.00;1.56
342;0;1184.00;10.10;1953.00;0.00;1.64
343;0;1474.00;18.02;1546.00;0.00;0.52
344;0;398.00;10.62;1599.00;0.00;0.36
345;0;1011.00;13.10;1378.00;0.00;0.48
346;0;1436.00;13.25;1835.00;0.00;1.16
347;0;3440.00;10.55;1548.00;0.00;0.84
348;0;1557.00;15.72;861.00;0.00;0.40
349;0;2283.00;21.57;1967.00;0.00;1.60
350;0;4393.00;10.37;1720.00;0.00;0.56
351;0;349.00;10.20;1512.00;0.00;0.32
352;0;469.00;14.20;1631.00;0.00;0.60
353;0;1542.00;21.60;756.00;0.00;0.44
354;0;4155.00;11.05;1459.00;0.00;0.68
355;0;1882.00;11.82;1386.00;0.00;0.48
356;0;860.00;10.52;987.00;0.00;0.52
357;0;2350.00;11.65;449.00;0.00;1.68
358;0;1501.00;12.20;884.00;0.00;0.32
359;0;2809.00;13.15;223.00;0.00;2.12
360;0;1322.00;12.90;235.00;0.00;0.48
361;0;1386.00;11.05;1801.00;0.00;0.84
362;0;2945.00;9.55;630.00;0.00;1.80
363;0;1998.00;12.65;925.00;0.00;0.64
364;0;4486.00;12.65;966.00;0.00;0.72
365;0;3765.00;13.82;1016.00;0.00;0.72
366;0;3609.00;10.12;1348.00;0.00;0.84
367;0;3894.00;12.40;632.00;0.00;0.80
368;0;1500.00;15.70;209.00;0.00;0.48
369;0;1443.00;12.00;1086.00;0.00;0.60
370;0;3328.00;9.50;1500.00;0.00;1.08
371;0;1818.00;13.60;1193.00;0.00;0.56
372;0;1628.00;12.80;1504.00;0.00;0.36
373;0;3680.00;12.40;1352.00;0.00;0.76
374;0;3140.00;15.42;295.00;0.00;1.40
375;0;1951.00;11.85;1486.00;0.00;0.80
376;0;2236.00;12.17;667.00;0.00;0.96
377;0;1344.00;11.00;893.00;0.00;0.52
378;0;3178.00;9.50;1488.00;0.00;1.80
379;0;2602.00;10.17;1367.00;0.00;1.52
380;0;812.00;11.17;1375.00;0.00;0.40
381;0;1302.00;10.87;217.00;0.00;0.40
382;0;1357.00;15.22;1249.00;0.00;0.36
383;0;1685.00;14.10;509.00;0.00;0.44
384;0;1690.00;11.00;1946.00;0.00;1.64
385;0;4494.00;13.77;901.00;0.00;0.72
386;0;2248.00;13.85;905.00;0.00;0.92
387;0;2740.00;12.35;809.00;0.00;1.84
388;0;952.00;13.10;899.00;0.00;0.44
389;0;1146.00;11.90;159.00;0.00;0.44
390;0;1355.00;12.25;116.00;0.00;0.52
391;0;2709.00;12.65;366.00;0.00;2.32
392;0;910.00;13.85;1136.00;0.00;0.48
393;0;3784.00;11.85;758.00;0.00;0.80
394;0;1967.00;12.80;60.00;0.00;1.32
395;0;1178.00;11.30;2017.00;0.00;1.24
396;0;538.00;11.00;1165.00;0.00;0.52
397;0;2454.00;21.07;1933.00;0.00;1.28
398;0;3857.00;11.77;1492.00;0.00;0.68
399;0;1415.00;14.57;449.00;0.00;0.48
400;0;562.00;13.45;1381.00;0.00;0.48
401;0;3236.00;13.25;1621.00;0.00;0.72
402;0;2308.00;15.92;1110.00;0.00;0.84
403;0;2682.00;10.62;1430.00;0.00;0.92
404;0;1959.00;11.60;1934.00;0.00;1.84
405;0;2685.00;11.02;1530.00;0.00;0.72
406;0;2684.00;10.10;1093.00;0.00;1.84
407;0;3660.00;11.12;810.00;0.00;0.52
408;0;3782.00;13.52;1380.00;0.00;0.56
409;0;3718.00;13.35;404.00;0.00;0.76
410;0;2953.00;13.35;182.00;0.00;2.04
411;0;3093.00;10.92;1267.00;0.00;1.16
412;0;624.00;11.25;1216.00;0.00;0.48
413;0;2883.00;14.77;373.00;0.00;2.00
414;0;1230.00;19.67;850.00;0.00;0.80
415;0;3606.00;11.62;633.00;0.00;1.44
416;0;2459.00;15.77;1296.00;0.00;0.88
417;0;1561.00;11.50;1944.00;0.00;1.40
418;0;1088.00;13.25;1551.00;0.00;0.40
419;0;3812.00;12.55;1712.00;0.00;1.04
420;0;3123.00;15.37;186.00;0.00;1.52
421;0;2947.00;10.12;1097.00;0.00;1.92
422;0;3288.00;15.50;162.00;0.00;0.68
423;0;1878.00;11.75;20.00;0.00;1.08
424;0;3115.00;9.50;1483.00;0.00;1.28
425;0;3950.00;10.90;1498.00;0.00;0.72
426;0;1307.00;12.60;1915.00;0.00;1.48
427;0;1212.00;13.65;232.00;0.00;0.52
428;0;3147.00;19.97;1868.00;0.00;0.56
429;0;1678.00;9.62;909.00;0.00;0.44
430;0;1501.00;18.60;797.00;0.00;0.36
431;0;3146.00;9.65;1295.00;0.00;1.32
432;0;417.00;14.17;1714.00;0.00;0.52
433;0;3246.00;13.87;213.00;0.00;0.84
434;0;2910.00;11.27;1329.00;0.00;0.96
435;0;3208.00;9.50;873.00;0.00;1.88
436;0;495.00;9.50;1441.00;0.00;0.48
437;0;1282.00;11.05;892.00;0.00;0.32
438;0;2994.00;10.62;1509.00;0.00;0.88
439;0;3005.00;14.57;260.00;0.00;1.88
440;0;1769.00;10.47;349.00;0.00;0.60
441;0;1044.00;11.52;1533.00;0.00;0.48
442;0;1249.00;11.92;837.00;0.00;0.40
443;0;2695.00;10.10;1381.00;0.00;1.32
444;0;1941.00;10.50;1414.00;0.00;0.76
445;0;461.00;17.62;1703.00;0.00;0.52
446;0;1668.00;13.60;1620.00;0.00;0.56
447;0;745.00;10.47;1381.00;0.00;0.48
448;0;1400.00;14.00;1312.00;0.00;0.28
449;0;4325.00;12.95;715.00;0.00;0.80
450;0;2078.00;14.25;1596.00;0.00;1.04
451;0;953.00;12.22;1485.00;0.00;0.56
452;0;1663.00;12.85;229.00;0.00;0.76
453;0;3226.00;17.60;2004.00;0.00;0.76
454;0;2201.00;14.30;271.00;0.00;1.24
455;0;1971.00;11.77;877.00;0.00;0.60
456;0;3156.00;20.15;1701.00;0.00;1.32
457;0;2572.00;11.92;141.00;0.00;2.00
458;0;2172.00;11.50;1328.00;0.00;0.72
459;0;2312.00;12.32;1328.00;0.00;0.76
460;0;1695.00;11.80;638.00;0.00;0.36
461;0;2823.00;10.65;19.00;0.00;0.92
462;0;3737.00;12.42;1326.00;0.00;0.84
463;0;630.00;11.82;1275.00;0.00;0.64
464;0;3633.00;11.70;438.00;0.00;1.20
465;0;1770.00;13.40;1275.00;0.00;0.64
466;0;3550.00;11.75;897.00;0.00;1.08
467;0;3579.00;15.20;212.00;0.00;0.56
468;0;3823.00;10.92;527.00;0.00;0.88
469;0;1485.00;11.70;1239.00;0.00;0.52
470;0;882.00;14.65;1605.00;0.00;0.64
471;0;3367.00;15.05;129.00;0.00;0.84
472;0;2401.00;11.15;1319.00;0.00;0.88
473;0;3743.00;11.92;1506.00;0.00;0.68
474;0;4490.00;12.40;1057.00;0.00;0.84
475;0;3511.00;9.87;746.00;0.00;1.60
476;0;2599.00;11.00;1627.00;0.00;0.80
477;0;4270.00;12.10;753.00;0.00;0.92
478;0;4057.00;12.10;1812.00;0.00;0.84
479;0;894.00;12.67;1155.00;0.00;0.64
480;0;3274.00;17.40;1873.00;0.00;0.68
481;0;1709.00;12.87;1244.00;0.00;0.76
482;0;3133.00;10.10;960.00;0.00;1.92
483;0;1122.00;11.02;1842.00;0.00;1.32
484;0;368.00;9.80;1365.00;0.00;0.40
485;0;2144.00;12.20;1231.00;0.00;0.68
486;0;3861.00;13.80;1064.00;0.00;0.64
487;0;4668.00;12.12;1637.00;0.00;0.64
488;0;3429.00;9.50;520.00;0.00;1.44
489;0;1535.00;11.85;364.00;0.00;0.44
490;0;2384.00;11.32;1704.00;0.00;1.68
491;0;1120.00;14.87;262.00;0.00;0.36
492;0;1493.00;13.60;59.00;0.00;0.72
493;0;2517.00;12.60;1147.00;0.00;2.08
494;0;3844.00;11.85;1149.00;0.00;0.64
495;0;1206.00;14.47;1098.00;0.00;0.48
496;0;3280.00;9.50;716.00;0.00;1.68
497;0;4289.00;14.05;945.00;0.00;0.84
498;0;1726.00;13.20;1294.00;0.00;0.68
499;0;1315.00;10.95;88.00;0.00;0.48
500;0;992.00;10.90;1961.00;0.00;1.88
501;0;3190.00;9.50;1381.00;0.00;1.56
502;0;664.00;11.00;1729.00;0.00;0.52
503;0;1451.00;14.30;512.00;0.00;0.36
504;0;2099.00;14.75;464.00;0.00;0.88
505;0;2737.00;11.25;1491.00;0.00;0.80
506;0;4058.00;13.42;1054.00;0.00;1.12
507;0;1859.00;17.42;476.00;0.00;0.44
508;0;807.00;14.95;1587.00;0.00;0.52
509;0;1499.00;10.95;1565.00;0.00;0.36
510;0;1114.00;11.30;847.00;0.00;0.40
511;0;3421.00;12.15;1213.00;0.00;1.92
512;0;1232.00;11.17;250.00;0.00;0.40
513;0;2466.00;15.50;694.00;0.00;2.00
514;0;863.00;13.97;1627.00;0.00;0.56
515;0;2290.00;15.00;440.00;0.00;1.24
516;0;2002.00;11.70;1453.00;0.00;0.68
517;0;2894.00;11.77;1402.00;0.00;1.00
518;0;1641.00;13.30;1070.00;0.00;0.52
519;0;3137.00;10.22;1360.00;0.00;1.32
520;0;390.00;14.77;1711.00;0.00;0.44
521;0;2573.00;11.75;559.00;0.00;2.00
522;0;3651.00;13.67;885.00;0.00;0.72
523;0;2931.00;9.60;882.00;0.00;2.36
524;0;2338.00;10.70;584.00;0.00;0.92
525;0;2584.00;13.27;648.00;0.00;2.12
526;0;2114.00;10.85;1198.00;0.00;0.68
527;0;1457.00;14.60;179.00;0.00;0.68
528;0;1046.00;12.55;1740.00;0.00;0.60
529;0;3331.00;10.85;1884.00;0.00;0.76
530;0;1614.00;12.42;1669.00;0.00;0.44
531;0;4072.00;11.35;967.00;0.00;1.64
532;0;2660.00;12.12;489.00;0.00;2.24
533;0;153.00;17.72;1746.00;0.00;0.56
534;0;1952.00;18.47;968.00;0.00;0.64
535;0;3608.00;9.55;705.00;0.00;1.12
536;0;2279.00;12.55;1434.00;0.00;0.72
537;0;1876.00;12.07;1257.00;0.00;0.48
538;0;2634.00;11.92;1629.00;0.00;0.72
539;0;2140.00;11.42;1592.00;0.00;0.88
540;0;3899.00;11.97;924.00;0.00;0.68
541;0;1975.00;12.37;309.00;0.00;1.40
542;0;3590.00;11.10;1373.00;0.00;0.80
543;0;3255.00;10.42;1154.00;0.00;2.00
544;0;3357.00;14.65;40.00;0.00;0.84
545;0;2210.00;12.40;703.00;0.00;0.96
546;0;1212.00;13.60;1655.00;0.00;0.36
547;0;2814.00;12.37;334.00;0.00;2.04
548;0;3217.00;16.52;1725.00;0.00;0.92
549;0;1033.00;14.30;1014.00;0.00;0.40
550;0;3454.00;14.75;29.00;0.00;0.92
551;0;1823.00;11.40;1997.00;0.00;1.60
