64;196;160;215;land;false;plains;1
65;156;226;123;land;false;plains;1
66;190;128;196;land;false;desert;1
67;210;226;108;land;false;plains;1
68;126;212;252;land;false;urban;1
69;217;241;93;land;false;mountain;1
70;125;233;234;land;false;plains;1
71;238;211;91;land;false;plains;1
72;94;213;210;land;false;hills;1
73;227;157;120;land;false;mountain;1
74;242;197;164;land;false;plains;1
75;165;234;229;land;false;plains;1
76;134;239;163;land;false;plains;1
77;184;236;227;land;false;plains;1
78;250;82;201;land;false;hills;1
79;197;203;223;land;false;plains;1
80;78;246;198;land;false;hills;1
81;210;166;183;land;false;plains;1
82;231;247;237;land;false;plains;1
83;109;220;203;land;false;plains;1
84;157;243;193;land;false;mountain;1
85;208;89;252;land;false;plains;1
86;203;230;201;land;false;plains;1
87;129;240;133;land;false;plains;1
88;248;230;82;land;false;plains;1
89;118;194;241;land;false;plains;1
90;232;232;136;land;false;plains;1
91;81;240;250;land;false;plains;1
92;229;204;124;land;false;plains;1
93;153;173;194;land;false;plains;1
94;190;201;140;land;false;plains;1
95;236;155;148;land;false;plains;1
96;250;226;123;land;false;mountain;1
97;204;232;125;land;false;mountain;1
98;248;233;226;land;false;plains;1
99;173;179;190;land;false;plains;1
100;162;250;159;land;false;hills;1
101;173;228;161;land;false;plains;1
102;231;120;248;land;false;plains;1
103;223;224;57;land;false;plains;1
104;239;238;33;land;false;desert;1
105;214;187;199;land;false;hills;1
106;246;84;243;land;false;plains;1
107;190;129;243;land;false;jungle;1
108;219;140;241;land;false;desert;1
109;253;180;208;land;false;hills;1
110;166;133;205;land;false;plains;1
111;142;243;133;land;false;hills;1
112;203;243;177;land;false;urban;1
113;161;179;188;land;false;desert;1
114;204;191;119;land;false;desert;1
115;99;205;252;land;false;plains;1
116;251;58;249;land;false;mountain;1
117;231;147;210;land;false;forest;1
118;193;175;185;land;false;plains;1
119;211;85;225;land;false;plains;1
120;144;221;235;land;false;plains;1
121;109;195;211;land;false;plains;1
122;236;233;141;land;false;plains;1
123;219;190;192;land;false;plains;1
124;248;185;232;land;false;hills;1
125;232;210;157;land;false;plains;1
126;235;194;200;land;false;plains;1
127;253;58;246;land;false;plains;1
128;120;197;227;land;false;plains;1
129;244;241;151;land;false;plains;1
130;135;238;237;land;false;plains;1
131;116;206;254;land;false;plains;1
132;207;192;163;land;false;mountain;1
133;250;227;190;land;false;desert;1
134;236;63;224;land;false;plains;1
135;206;240;154;land;false;hills;1
136;154;251;164;land;false;desert;1
137;248;249;112;land;false;hills;1
138;74;217;232;land;false;mountain;1
139;172;172;189;land;false;desert;1
140;221;130;222;land;false;plains;1
141;239;172;223;land;false;hills;1
142;149;180;236;land;false;plains;1
143;207;173;213;land;false;desert;1
144;185;224;153;land;false;desert;1
145;176;182;191;land;true;urban;1
146;86;202;252;land;false;plains;1
147;161;229;179;land;false;plains;1
148;233;175;106;land;false;mountain;1
149;176;219;196;land;true;urban;1
150;161;215;250;land;false;plains;1
151;197;179;199;land;false;plains;1
152;253;247;181;land;false;mountain;1
153;217;237;249;land;false;plains;1
154;219;238;188;land;false;desert;1
155;169;218;137;land;false;plains;1
156;182;201;129;land;false;plains;1
157;249;234;229;land;false;plains;1
158;223;54;246;land;false;hills;1
159;230;175;105;land;true;plains;1
160;198;206;215;land;false;plains;1
161;83;236;250;land;false;plains;1
162;194;174;161;land;false;plains;1
163;185;177;230;land;false;plains;1
164;244;223;127;land;false;plains;1
165;192;197;209;land;false;desert;1
166;245;102;222;land;true;desert;1
167;124;184;225;land;false;plains;1
168;220;166;157;land;false;plains;1
169;154;219;140;land;false;mountain;1
170;239;192;179;land;false;plains;1
171;240;165;109;land;false;plains;1
172;236;250;206;land;false;plains;1
173;187;183;141;land;true;plains;1
174;136;230;250;land;false;plains;1
175;247;238;174;land;false;hills;1
176;247;240;142;land;false;plains;1
177;251;179;181;land;false;desert;1
178;104;217;185;land;false;hills;1
179;199;241;130;land;false;desert;1
180;112;214;233;land;false;desert;1
181;216;236;81;land;false;marsh;1
182;164;202;199;land;false;hills;1
183;155;218;242;land;false;plains;1
184;241;203;182;land;false;desert;1
185;158;154;196;land;false;desert;1
186;173;214;174;land;false;plains;1
187;234;140;137;land;false;plains;1
188;216;233;190;land;false;plains;1
189;199;123;224;land;false;mountain;1
190;107;246;184;land;false;mountain;1
191;151;107;243;land;true;plains;1
192;208;129;247;land;false;plains;1
193;137;184;244;land;false;plains;1
194;231;192;216;land;true;plains;1
195;85;234;243;land;false;plains;1
196;231;234;67;land;false;plains;1
197;134;248;135;land;false;plains;1
198;236;151;140;land;false;plains;1
199;137;247;153;land;false;plains;1
200;127;235;230;land;true;plains;1
201;229;233;180;land;false;plains;1
202;154;155;202;land;false;plains;1
203;206;156;193;land;false;desert;1
204;159;215;152;land;true;mountain;1
205;245;34;234;land;false;plains;1
206;186;245;165;land;false;desert;1
207;251;96;161;land;false;plains;1
208;184;186;213;land;false;forest;1
209;133;244;247;land;false;forest;1
210;195;220;143;land;false;plains;1
211;175;243;164;land;false;mountain;1
212;166;225;112;land;false;plains;1
213;150;183;196;land;false;plains;1
214;199;234;79;land;false;plains;1
215;225;245;158;land;false;hills;1
216;154;216;196;land;true;plains;1
217;90;204;211;land;false;plains;1
218;164;191;176;land;false;plains;1
219;197;149;239;land;true;plains;1
220;238;198;75;land;false;forest;1
221;207;62;249;land;false;plains;1
222;194;64;251;land;false;plains;1
223;208;137;174;land;false;plains;1
224;245;229;124;land;false;plains;1
225;147;194;213;land;false;plains;1
226;239;187;168;land;false;plains;1
227;234;199;234;land;false;plains;1
228;237;41;231;land;true;plains;1
229;213;232;214;land;false;plains;1
230;187;224;197;land;false;plains;1
231;49;246;214;land;false;forest;1
232;136;156;224;land;false;hills;1
233;168;182;168;land;false;plains;1
234;145;160;243;land;false;desert;1
235;254;243;248;land;false;plains;1
236;141;239;229;land;false;desert;1
237;197;191;220;land;false;plains;1
238;115;225;226;land;false;plains;1
239;223;184;153;land;false;plains;1
240;221;165;174;land;false;mountain;1
241;240;191;201;land;false;plains;1
242;250;244;245;land;false;mountain;1
243;167;230;214;land;false;plains;1
244;178;229;111;land;false;plains;1
245;145;182;211;land;false;plains;1
246;249;181;133;land;false;plains;1
247;97;254;245;land;false;hills;1
248;208;194;124;land;false;desert;1
249;252;249;75;land;false;plains;1
250;242;163;174;land;false;plains;1
251;156;232;210;land;false;plains;1
252;240;236;31;land;true;plains;1
253;231;116;250;land;false;plains;1
254;201;122;237;land;false;plains;1
255;128;221;174;land;false;plains;1
256;185;158;193;land;false;plains;1
257;230;95;233;land;false;plains;1
258;34;251;254;land;false;plains;1
259;253;215;246;land;false;hills;1
260;150;238;232;land;false;plains;1
261;179;192;139;land;false;mountain;1
262;226;221;200;land;false;plains;1
263;190;220;135;land;false;plains;1
264;145;157;246;land;false;plains;1
265;164;219;126;land;false;plains;1
266;248;254;193;land;false;urban;1
267;230;46;227;land;false;plains;1
268;177;175;185;land;false;urban;1
269;171;203;170;land;false;jungle;1
270;139;238;191;land;false;plains;1
271;237;187;253;land;false;plains;1
272;231;58;240;land;false;mountain;1
273;222;110;182;land;false;hills;1
274;102;213;246;land;false;desert;1
275;243;53;238;land;false;mountain;1
276;251;236;118;land;false;marsh;1
277;239;115;180;land;false;forest;1
278;74;245;182;land;false;plains;1
279;246;138;190;land;false;desert;1
280;104;212;212;land;false;plains;1
281;173;191;246;land;false;plains;1
282;159;221;198;land;false;plains;1
283;222;201;99;land;false;plains;1
284;237;162;227;land;false;plains;1
285;130;193;196;land;false;desert;1
286;205;219;160;land;false;plains;1
287;205;144;206;land;false;plains;1
288;240;211;190;land;false;plains;1
289;141;171;253;land;false;plains;1
290;247;150;234;land;false;plains;1
291;132;152;248;land;false;forest;1
292;219;55;244;land;true;plains;1
293;183;238;190;land;false;hills;1
294;236;170;243;land;false;plains;1
295;134;187;209;land;true;plains;1
296;227;231;48;land;false;plains;1
297;139;186;220;land;false;hills;1
298;253;215;63;land;false;plains;1
299;214;228;141;land;false;mountain;1
300;253;242;158;land;false;plains;1
301;145;147;222;land;false;plains;1
302;139;221;221;land;true;plains;1
303;103;252;253;land;false;plains;1
304;202;100;241;land;false;plains;1
305;134;249;172;land;false;desert;1
306;244;73;213;land;false;plains;1
307;236;141;205;land;false;plains;1
308;200;226;113;land;false;plains;1
309;167;178;196;land;false;plains;1
310;219;80;250;land;false;plains;1
311;253;43;212;land;true;plains;1
312;251;89;177;land;false;urban;1
313;234;206;142;land;true;plains;1
314;216;101;191;land;false;plains;1
315;244;64;211;land;false;plains;1
316;144;203;200;land;false;plains;1
317;173;177;253;land;false;hills;1
318;139;217;150;land;false;hills;1
319;200;138;226;land;false;plains;1
320;214;216;137;land;false;forest;1
321;214;191;238;land;false;plains;1
322;250;223;235;land;false;plains;1
323;248;230;28;land;true;plains;1
324;185;206;223;land;false;plains;1
325;224;168;239;land;false;mountain;1
326;227;160;121;land;false;jungle;1
327;147;185;205;land;false;plains;1
328;224;254;219;land;false;desert;1
329;252;170;89;land;false;plains;1
330;84;240;240;land;false;plains;1
331;231;168;113;land;false;jungle;1
332;205;147;249;land;false;plains;1
333;127;236;154;land;false;plains;1
334;232;161;244;land;true;plains;1
335;145;229;231;land;false;plains;1
336;248;150;221;land;false;mountain;1
337;154;246;166;land;false;plains;1
338;108;210;224;land;false;plains;1
339;94;246;245;land;false;plains;1
340;112;248;147;land;false;mountain;1
341;198;245;92;land;false;plains;1
342;82;196;247;land;false;plains;1
343;218;225;148;land;false;plains;1
344;236;209;129;land;false;urban;1
345;185;74;247;land;false;hills;1
346;232;207;99;land;false;mountain;1
347;233;129;153;land;false;plains;1
348;252;234;182;land;true;mountain;1
349;218;139;231;land;false;desert;1
350;230;254;210;land;false;plains;1
351;135;236;254;land;false;plains;1
352;198;211;123;land;false;desert;1
353;126;242;136;land;false;hills;1
354;156;150;244;land;false;plains;1
355;85;246;228;land;false;plains;1
356;196;233;170;land;false;plains;1
357;235;119;147;land;false;plains;1
358;253;222;115;land;false;plains;1
359;200;94;244;land;true;plains;1
360;195;210;239;land;false;plains;1
361;231;53;252;land;false;plains;1
362;188;167;148;land;false;plains;1
363;139;198;183;land;false;plains;1
364;226;62;242;land;false;plains;1
365;228;168;144;land;false;plains;1
366;201;175;251;land;false;mountain;1
367;202;107;245;land;false;plains;1
368;219;111;173;land;false;plains;1
369;227;96;250;land;false;plains;1
370;225;102;193;land;false;plains;1
371;187;253;123;land;false;plains;1
372;207;231;65;land;false;plains;1
373;144;185;175;land;false;plains;1
374;237;160;105;land;false;plains;1
375;171;247;180;land;false;plains;1
376;221;43;247;land;false;plains;1
377;170;194;165;land;false;jungle;1
378;209;247;106;land;false;plains;1
379;96;211;247;land;false;hills;1
380;243;143;152;land;true;plains;1
381;122;244;206;land;false;desert;1
382;97;246;180;land;true;hills;1
383;224;231;122;land;true;mountain;1
384;241;240;95;land;false;plains;1
385;152;176;207;land;false;desert;1
386;214;106;195;land;false;plains;1
387;223;135;229;land;true;plains;1
388;171;117;232;land;false;mountain;1
389;107;248;226;land;false;plains;1
390;187;215;163;land;false;mountain;1
391;216;151;209;land;false;plains;1
392;223;97;236;land;false;mountain;1
393;235;232;157;land;false;plains;1
394;201;166;170;land;false;plains;1
395;134;166;209;land;true;plains;1
396;191;193;221;land;false;mountain;1
397;227;248;205;land;true;plains;1
398;205;180;122;land;false;mountain;1
399;253;245;239;land;false;mountain;1
400;202;170;253;land;false;plains;1
401;182;162;174;land;false;plains;1
402;227;244;168;land;false;hills;1
403;110;233;194;land;false;plains;1
404;185;161;218;land;true;plains;1
405;212;200;244;land;false;plains;1
406;235;172;123;land;false;desert;1
407;244;252;166;land;false;plains;1
408;240;230;103;land;false;plains;1
409;241;246;163;land;false;plains;1
410;187;157;216;land;false;plains;1
411;233;151;211;land;false;plains;1
412;159;178;224;land;false;plains;1
413;198;173;164;land;false;mountain;1
414;212;235;116;land;false;plains;1
415;205;109;202;land;false;plains;1
416;89;202;234;land;false;plains;1
417;206;175;234;land;false;plains;1
418;218;114;240;land;false;plains;1
419;238;200;216;land;false;plains;1
420;174;215;154;land;false;plains;1
421;225;98;198;land;false;plains;1
422;202;97;210;land;false;plains;1
423;239;125;233;land;false;plains;1
424;221;140;176;land;false;plains;1
425;128;182;242;land;false;plains;1
426;237;164;223;land;false;plains;1
427;182;227;171;land;false;plains;1
428;222;219;186;land;false;plains;1
429;168;247;221;land;false;plains;1
430;178;171;222;land;false;desert;1
431;193;136;185;land;false;plains;1
432;211;181;115;land;false;plains;1
433;125;205;252;land;false;plains;1
434;207;249;150;land;false;forest;1
435;199;181;164;land;false;hills;1
436;248;223;63;land;false;forest;1
437;250;237;193;land;false;plains;1
438;184;174;243;land;false;plains;1
439;163;200;176;land;false;plains;1
440;183;90;252;land;false;forest;1
441;147;137;226;land;true;urban;1
442;77;234;209;land;false;plains;1
443;131;225;223;land;false;forest;1
444;235;140;133;land;true;hills;1
445;237;47;233;land;false;plains;1
446;247;195;237;land;false;plains;1
447;213;179;138;land;false;mountain;1
448;108;218;179;land;true;hills;1
449;87;212;220;land;false;forest;1
450;198;143;240;land;false;plains;1
451;229;172;238;land;false;urban;1
452;191;253;141;land;false;mountain;1
453;250;158;232;land;false;plains;1
454;221;162;195;land;false;plains;1
455;70;249;208;land;false;mountain;1
456;209;72;232;land;false;plains;1
457;201;251;153;land;false;plains;1
458;176;221;251;land;false;plains;1
459;126;137;252;land;false;plains;1
460;151;220;209;land;true;hills;1
461;208;181;113;land;false;desert;1
462;163;216;237;land;false;plains;1
463;185;159;237;land;false;urban;1
464;171;252;194;land;false;plains;1
465;130;183;191;land;false;plains;1
466;246;253;202;land;false;plains;1
467;204;158;169;land;false;plains;1
468;186;247;235;land;false;desert;1
469;242;177;96;land;false;plains;1
470;241;245;21;land;false;plains;1
471;143;205;158;land;false;plains;1
472;214;169;252;land;false;plains;1
473;162;165;215;land;false;plains;1
474;200;184;204;land;false;mountain;1
475;185;190;137;land;false;plains;1
476;159;239;190;land;false;plains;1
477;145;220;201;land;false;plains;1
478;200;211;253;land;false;desert;1
479;248;86;187;land;false;plains;1
480;142;186;214;land;false;plains;1
481;203;141;250;land;false;plains;1
482;42;247;217;land;false;hills;1
483;248;136;135;land;false;plains;1
484;71;249;202;land;false;plains;1
485;182;210;218;land;true;hills;1
486;226;153;180;land;false;plains;1
487;75;215;231;land;false;plains;1
488;84;217;243;land;false;plains;1
489;144;210;150;land;false;urban;1
490;189;130;237;land;false;plains;1
491;253;109;150;land;false;plains;1
492;246;175;159;land;false;plains;1
493;202;245;116;land;false;plains;1
494;180;230;150;land;false;desert;1
495;218;153;171;land;false;plains;1
496;246;198;99;land;false;plains;1
497;229;233;145;land;false;hills;1
498;229;229;133;land;false;desert;1
499;176;198;246;land;false;plains;1
500;186;127;246;land;false;plains;1
501;233;224;132;land;false;plains;1
502;209;128;223;land;false;plains;1
503;145;232;156;land;false;plains;1
504;213;253;124;land;false;plains;1
505;249;226;235;land;true;plains;1
506;241;118;223;land;false;hills;1
507;116;220;189;land;false;desert;1
508;187;148;219;land;false;hills;1
509;190;108;203;land;false;plains;1
510;151;226;189;land;false;plains;1
511;204;213;185;land;true;plains;1
512;95;227;240;land;false;plains;1
513;139;254;244;land;false;desert;1
514;54;201;249;land;false;desert;1
515;225;242;101;land;false;plains;1
516;168;241;143;land;false;mountain;1
517;195;127;247;land;false;hills;1
518;70;222;241;land;false;plains;1
519;232;253;73;land;false;plains;1
520;247;239;233;land;false;desert;1
521;84;196;238;land;false;plains;1
522;195;219;174;land;false;plains;1
523;178;233;185;land;false;plains;1
524;226;161;142;land;false;mountain;1
525;142;254;211;land;false;plains;1
526;225;225;96;land;false;plains;1
527;183;202;235;land;false;plains;1
528;210;238;120;land;true;plains;1
529;147;128;232;land;false;desert;1
530;254;241;28;land;false;desert;1
531;216;196;109;land;false;desert;1
532;244;92;190;land;false;plains;1
533;108;197;247;land;false;plains;1
534;222;186;210;land;false;urban;1
535;240;253;171;land;false;desert;1
536;214;200;142;land;false;plains;1
537;163;196;151;land;false;plains;1
538;242;158;202;land;false;plains;1
539;156;182;241;land;false;plains;1
540;179;85;240;land;true;plains;1
541;200;148;186;land;false;plains;1
542;176;198;171;land;false;plains;1
543;166;217;138;land;false;plains;1
544;232;110;238;land;false;plains;1
545;182;247;92;land;false;plains;1
546;183;177;241;land;false;plains;1
547;219;225;210;land;false;plains;1
548;224;246;104;land;false;plains;1
549;207;193;115;land;false;marsh;1
550;238;130;157;land;false;plains;1
551;235;252;162;land;false;plains;1
552;96;226;193;land;false;plains;1
553;129;222;180;land;false;plains;1
554;68;246;189;land;false;plains;1
555;229;166;130;land;false;plains;1
556;128;245;191;land;false;plains;1
557;216;162;177;land;false;plains;1
558;220;167;186;land;false;desert;1
559;251;136;155;land;false;mountain;1
560;168;205;240;land;false;plains;1
561;124;244;193;land;false;plains;1
562;222;174;192;land;false;plains;1
563;213;109;193;land;false;desert;1
564;142;243;179;land;false;plains;1
565;204;133;176;land;false;plains;1
566;116;175;235;land;false;plains;1
567;227;111;198;land;false;plains;1
568;183;155;249;land;false;plains;1
569;151;214;227;land;false;mountain;1
570;227;74;212;land;false;plains;1
571;168;172;181;land;false;plains;1
572;158;171;196;land;false;mountain;1
573;233;249;84;land;false;plains;1
574;102;242;181;land;true;plains;1
575;249;53;247;land;false;plains;1
576;212;151;218;land;false;plains;1
577;165;204;221;land;false;plains;1
578;100;242;180;land;false;plains;1
579;142;146;233;land;false;hills;1
580;252;141;145;land;false;plains;1
581;188;180;237;land;false;plains;1
582;175;233;176;land;false;jungle;1
583;153;176;209;land;false;plains;1
584;213;238;67;land;false;plains;1
585;119;240;153;land;false;hills;1
586;152;208;206;land;false;plains;1
587;66;219;216;land;false;plains;1
588;148;125;228;land;false;plains;1
589;246;235;241;land;false;plains;1
590;73;224;227;land;true;hills;1
591;114;228;247;land;false;hills;1
592;96;246;236;land;false;plains;1
593;239;251;155;land;true;plains;1
594;242;104;240;land;false;plains;1
595;240;188;193;land;false;plains;1
596;194;233;89;land;false;plains;1
597;147;178;199;land;false;plains;1
598;81;223;199;land;false;plains;1
599;212;252;67;land;false;plains;1
600;199;106;225;land;false;plains;1
601;166;207;155;land;true;urban;1
602;200;95;239;land;false;plains;1
603;108;252;173;land;true;plains;1
604;170;178;190;land;false;forest;1
605;217;158;189;land;false;plains;1
606;138;217;232;land;false;plains;1
607;167;230;179;land;true;plains;1
608;195;242;105;land;false;mountain;1
609;171;225;254;land;false;plains;1
610;202;121;224;land;true;plains;1
611;215;197;249;land;false;mountain;1
612;192;248;227;land;false;plains;1
613;152;227;201;land;false;plains;1
614;253;87;215;land;false;plains;1
615;214;116;206;land;false;plains;1
616;108;178;236;land;false;forest;1
617;244;187;169;land;false;plains;1
618;234;169;249;land;false;jungle;1
619;231;246;231;land;false;desert;1
620;252;233;247;land;false;plains;1
621;178;140;253;land;false;hills;1
622;247;199;237;land;false;desert;1
623;253;144;193;land;false;mountain;1
624;227;106;236;land;true;plains;1
625;176;243;140;land;false;hills;1
626;67;244;215;land;false;plains;1
627;178;217;147;land;false;plains;1
628;218;217;160;land;false;plains;1
629;229;195;199;land;false;plains;1
630;215;205;254;land;false;plains;1
631;156;167;237;land;false;hills;1
632;157;181;219;land;false;mountain;1
633;233;235;108;land;true;plains;1
634;246;90;245;land;false;plains;1
635;252;226;89;land;false;hills;1
636;237;223;146;land;false;plains;1
637;197;208;117;land;false;hills;1
638;200;129;181;land;false;plains;1
639;254;77;228;land;false;forest;1
640;236;89;223;land;false;plains;1
641;249;124;195;land;false;mountain;1
642;88;241;194;land;false;plains;1
643;244;243;229;land;false;plains;1
644;165;240;169;land;false;mountain;1
645;205;205;200;land;false;plains;1
646;146;193;227;land;false;urban;1
647;174;150;246;land;true;hills;1
648;195;190;177;land;false;plains;1
649;197;235;125;land;true;plains;1
650;192;205;173;land;false;plains;1
651;223;218;67;land;false;plains;1
652;138;211;206;land;false;jungle;1
653;198;202;232;land;false;desert;1
654;197;210;175;land;false;mountain;1
655;138;240;254;land;false;desert;1
656;148;162;243;land;false;marsh;1
657;253;227;253;land;false;plains;1
658;187;222;175;land;true;plains;1
659;200;139;222;land;false;plains;1
660;200;239;65;land;false;marsh;1
661;239;59;251;land;false;plains;1
662;209;113;242;land;false;plains;1
663;241;175;174;land;false;desert;1
664;159;240;245;land;false;plains;1
665;251;149;101;land;false;plains;1
666;202;242;172;land;true;hills;1
667;114;236;217;land;false;plains;1
668;224;212;73;land;false;mountain;1
669;253;42;228;land;false;plains;1
670;173;186;222;land;false;plains;1
671;97;250;180;land;false;plains;1
672;251;233;222;land;false;plains;1
673;171;223;128;land;false;plains;1
674;180;152;200;land;false;plains;1
675;242;69;216;land;false;plains;1
676;175;124;209;land;false;hills;1
677;102;213;221;land;true;plains;1
678;253;248;92;land;false;plains;1
679;208;218;233;land;false;hills;1
680;146;147;223;land;false;desert;1
681;208;87;219;land;false;plains;1
682;251;27;244;land;false;hills;1
683;179;215;215;land;false;plains;1
684;232;226;135;land;false;hills;1
685;232;138;154;land;false;hills;1
686;102;243;194;land;false;mountain;1
687;226;133;228;land;true;plains;1
688;243;244;184;land;false;plains;1
689;176;238;119;land;false;desert;1
690;75;247;228;land;false;plains;1
691;226;193;243;land;false;forest;1
692;118;164;228;land;false;plains;1
693;218;154;155;land;false;plains;1
694;200;215;248;land;false;jungle;1
695;254;171;243;land;false;plains;1
696;194;179;222;land;false;plains;1
697;245;133;228;land;false;plains;1
698;170;192;226;land;false;plains;1
699;249;238;145;land;false;plains;1
700;231;246;168;land;false;plains;1
701;133;152;222;land;false;plains;1
702;222;184;219;land;true;plains;1
703;203;215;111;land;false;plains;1
704;238;197;172;land;false;hills;1
705;155;240;241;land;false;jungle;1
706;156;139;227;land;false;forest;1
707;223;152;170;land;false;plains;1
708;252;85;194;land;false;plains;1
709;246;135;134;land;false;plains;1
710;203;195;218;land;false;plains;1
711;214;230;232;land;false;hills;1
712;130;226;153;land;true;plains;1
713;233;104;208;land;false;plains;1
714;243;195;242;land;false;plains;1
715;120;182;199;land;false;hills;1
716;167;222;243;land;false;desert;1
717;99;247;208;land;false;plains;1
718;178;241;146;land;false;jungle;1
719;248;125;173;land;false;desert;1
720;251;242;199;land;false;plains;1
721;59;251;244;land;false;plains;1
722;203;216;195;land;false;plains;1
723;143;210;177;land;false;desert;1
724;78;200;240;land;true;plains;1
725;165;197;226;land;true;plains;1
726;219;221;179;land;false;plains;1
727;223;161;234;land;false;plains;1
728;192;195;192;land;false;plains;1
729;190;197;177;land;false;mountain;1
730;233;205;70;land;false;plains;1
731;148;179;189;land;true;hills;1
732;69;246;193;land;false;plains;1
733;49;244;224;land;false;plains;1
734;178;212;231;land;false;plains;1
735;198;249;65;land;false;plains;1
736;111;203;205;land;false;plains;1
737;226;234;61;land;true;plains;1
738;192;227;111;land;false;plains;1
739;221;231;49;land;false;plains;1
740;237;247;169;land;false;plains;1
741;191;179;208;land;false;desert;1
742;211;238;190;land;false;mountain;1
743;230;215;231;land;false;plains;1
744;212;156;204;land;false;plains;1
745;180;137;195;land;false;plains;1
746;250;204;106;land;false;hills;1
747;230;224;127;land;false;plains;1
748;210;130;178;land;false;plains;1
749;149;240;113;land;false;plains;1
750;140;254;226;land;false;mountain;1
751;188;188;184;land;false;plains;1
752;216;179;209;land;false;plains;1
753;178;242;240;land;false;forest;1
754;242;207;120;land;false;plains;1
755;222;254;26;land;false;plains;1
756;195;234;116;land;false;plains;1
757;219;162;190;land;false;desert;1
758;194;213;186;land;false;urban;1
759;227;150;196;land;false;plains;1
760;202;160;185;land;false;plains;1
761;200;178;172;land;false;plains;1
762;171;192;234;land;false;desert;1
763;202;160;155;land;false;hills;1
764;108;253;179;land;false;desert;1
765;223;245;251;land;true;plains;1
766;126;241;147;land;false;hills;1
767;32;233;242;land;false;plains;1
768;162;224;132;land;false;plains;1
769;131;170;209;land;false;plains;1
770;59;227;235;land;false;desert;1
771;120;176;225;land;false;plains;1
772;170;247;192;land;false;desert;1
773;179;199;149;land;false;desert;1
774;231;176;246;land;false;plains;1
775;121;183;254;land;false;plains;1
776;90;196;219;land;false;plains;1
777;254;96;238;land;false;plains;1
778;211;126;232;land;false;plains;1
779;219;157;210;land;false;desert;1
780;177;227;230;land;false;plains;1
781;177;176;152;land;false;plains;1
782;233;142;163;land;false;plains;1
783;183;231;209;land;false;plains;1
784;221;160;236;land;false;plains;1
785;198;222;215;land;false;jungle;1
786;72;249;243;land;false;hills;1
787;238;226;106;land;false;plains;1
788;219;216;155;land;false;urban;1
789;156;241;120;land;false;plains;1
790;234;68;242;land;false;plains;1
791;170;234;174;land;false;jungle;1
792;157;178;179;land;false;mountain;1
793;229;218;160;land;false;hills;1
794;192;121;209;land;false;plains;1
795;219;251;200;land;false;plains;1
796;218;253;224;land;false;plains;1
797;234;247;47;land;false;plains;1
798;125;205;224;land;false;plains;1
799;61;245;196;land;false;plains;1
800;134;154;246;land;false;urban;1
801;186;213;116;land;false;plains;1
802;244;144;197;land;false;hills;1
803;208;233;111;land;false;mountain;1
804;131;244;192;land;false;plains;1
805;146;181;237;land;false;hills;1
806;74;232;209;land;false;plains;1
807;206;164;147;land;false;mountain;1
808;200;62;249;land;false;plains;1
809;141;211;161;land;false;plains;1
810;243;222;70;land;false;plains;1
811;196;228;167;land;false;forest;1
812;222;204;126;land;false;plains;1
813;186;137;220;land;false;plains;1
814;171;254;137;land;false;plains;1
815;191;131;239;land;false;urban;1
816;241;97;251;land;false;plains;1
817;195;137;217;land;false;plains;1
